,country,handle,contribution,contest_count,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12,organization_ABV-IIITM Gwalior,organization_Amrita Vishwa Vidyapeetham,"organization_Army Institute Of Technology (AIT), Pune","organization_BIRLA INSTITUTE OF TECHNOLOGY,  MESRA",organization_BIT Mesra,"organization_BIT Mesra, Ranchi","organization_BIT, Mesra",organization_BITS Pilani,organization_BITS Pilani Goa Campus,organization_BITS Pilani Hyderabad Campus,"organization_BITS Pilani, Pilani campus","organization_BITS, Pilani","organization_Birla Institute of Technology, Mesra","organization_College of Engineering, Guindy",organization_DA-IICT,organization_DAIICT,"organization_DAIICT, Ghandinagar Gujarat",organization_Delhi Technological University,organization_Dwarkadas J. Sanghvi College of Engineering,organization_HBTI Kanpur,organization_Heritage Institute Of Technology,organization_IEM Kolkata,"organization_IIEST, Shibpur",organization_IIIT - Delhi,organization_IIIT - HYDERABAD,organization_IIIT Allahabad,organization_IIIT Bangalore,organization_IIIT Delhi,organization_IIIT Hyderabad,organization_IIT BHU Varanasi,"organization_IIT BHU, Varanasi",organization_IIT Bombay,organization_IIT Delhi,organization_IIT Guwahati,organization_IIT Hyderabad,organization_IIT Indore,organization_IIT Jodhpur,organization_IIT Kanpur,organization_IIT Kharagpur,organization_IIT Mandi,organization_IIT Patna,organization_IIT Roorkee,organization_IIT(ISM) DHANBAD,organization_Indian Institute Of Technology Varanasi,organization_Indian Institute of Technology Bombay,organization_Indian Institute of Technology Delhi,organization_Indian Institute of Technology Kharagpur,organization_Indian Institute of Technology Madras,organization_Indian School of Mines,organization_Jadavpur University,organization_Jalpaiguri Government Engineering College,organization_Jamia Millia Islamia,"organization_Jaypee Institute of Information Technology,Noida",organization_Kamla Nehru Institute Of Technology,organization_LNMIIT,organization_Lovely Professional University,organization_MANIT Bhopal,"organization_MNNIT ,Allahabad","organization_MNNIT, Allahabad",organization_Madras institute of technology,organization_Malaviya National Institute of Technology(MNIT),organization_Microsoft,organization_Motilal Nehru National Institue of Technology,organization_NIT Calicut,organization_NIT Durgapur,organization_NIT Hamirpur,organization_NIT Jalandhar,organization_NIT Jamshedpur,organization_NIT Kurukshetra,organization_NIT Silchar,organization_NIT Trichy,organization_NIT Warangal,"organization_NITK , Surathkal",organization_National Institute of Technology Patna,"organization_Netaji Subhas Institute of Technology, Delhi",organization_Nirma University,organization_Pune Institute of Computer Technology,organization_SRM University,organization_SSN College Of Engineering,organization_SVNIT,organization_Thapar University,organization_University School of Information Technology,"organization_Vellore Institute of Technology,Vellore"
6367,India,pale_rider,0,4,1414,1459,6,specialist,1891,31,1219.3548387096773,1750.0,1200,0,0,17,1,0,0,6,10,0,5,3,2,0,2,1,0,0,0,0,1,8,8,0,0,0,0,1,0,0,9,6,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5329,India,pratik.pugalia,-5,9,1543,1543,36,specialist,1189,102,1363.7254901960785,1890.0,1300,0,4,42,4,1,4,22,22,1,10,5,7,1,3,7,1,0,0,3,15,25,14,7,11,0,0,1,7,1,14,19,19,17,19,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4725,India,cryptic_kid,0,4,1448,1448,10,specialist,915,81,1169.1358024691358,1550.0,1200,0,3,49,0,0,2,11,16,0,1,3,2,0,3,5,2,0,0,1,20,18,8,5,3,0,2,2,7,1,17,21,23,15,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,India,Shinora007,0,15,1159,1402,2,newbie,1929,29,1113.7931034482758,1360.0,1100,0,0,17,0,0,0,6,6,0,2,0,0,0,0,3,0,0,0,1,4,8,1,0,2,0,0,1,0,0,5,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,India,scorer,0,19,1363,1465,38,pupil,1358,66,1206.060606060606,1707.6923076923074,1200,0,0,37,2,0,0,18,7,1,6,2,2,0,2,4,3,0,0,2,10,14,4,0,3,0,0,0,1,0,13,16,21,8,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,India,amankumar,0,12,1356,1386,11,pupil,671,346,1054.3352601156066,1405.7971014492753,1000,1,1,220,1,0,1,52,73,2,36,12,7,0,6,42,4,0,0,6,32,94,22,2,15,0,2,5,2,5,117,116,81,21,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,India,jaya_8896,0,20,1521,1610,16,specialist,1458,54,1164.8148148148148,1550.0,1200,0,0,32,0,1,0,7,10,0,2,4,0,0,4,7,1,0,0,1,3,13,3,2,1,0,0,1,1,2,12,11,14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,India,jayeshlahori,0,30,1432,1620,44,specialist,2126,141,1307.0921985815605,1728.571428571429,1300,0,2,91,0,0,2,33,35,1,9,5,6,0,6,24,7,0,1,2,13,33,6,6,4,0,0,0,5,4,12,35,37,28,21,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,India,anicodebreaker,0,3,1378,1434,0,pupil,883,16,1050.0,1366.6666666666667,1000,0,0,9,0,0,0,2,4,0,3,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3575,India,mayank_kishore,0,19,1302,1402,29,pupil,1603,142,1061.2676056338028,1410.7142857142858,1000,0,1,100,0,0,1,23,22,0,17,4,1,0,2,17,3,0,0,2,12,24,7,1,5,0,1,0,2,2,48,50,31,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,India,Abhishek18,0,12,1355,1412,8,pupil,146,37,1013.5135135135137,1385.7142857142858,1000,0,1,21,0,0,0,4,6,0,7,0,0,0,0,2,0,0,0,2,3,16,3,2,2,0,1,1,1,0,18,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,India,Strikerzee,0,11,1247,1411,32,pupil,420,49,1142.857142857143,1466.666666666667,1200,0,1,27,0,0,0,8,11,1,7,5,3,0,1,5,4,0,0,0,5,14,6,0,2,0,1,0,0,1,11,10,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,India,rishigurjar52,0,14,1471,1552,13,specialist,179,38,1165.7894736842104,1614.2857142857142,1200,0,0,20,0,0,0,6,13,0,3,2,1,0,1,7,0,0,0,0,3,8,4,1,2,0,0,0,1,0,11,7,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4440,India,coolreshab,0,33,1518,1767,91,specialist,901,239,1481.5899581589956,2174.468085106383,1400,3,2,107,4,5,12,47,56,1,12,24,33,3,13,19,10,0,1,2,23,53,57,12,15,1,2,4,13,10,24,33,44,40,47,12,15,12,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,India,ankdroid,0,10,1417,1516,10,specialist,1566,84,1417.857142857143,1912.5,1400,2,3,37,1,1,7,16,18,1,7,11,11,0,4,5,4,1,0,1,12,13,22,8,7,1,0,1,10,2,12,10,15,8,24,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,India,samruddhi_mane,0,3,1331,1388,12,pupil,245,8,962.5,1300.0,800,0,0,5,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,India,bLackFlasH_7,0,27,1594,1594,59,specialist,403,214,1314.9532710280373,1909.5238095238094,1300,6,3,99,2,8,9,32,42,1,17,19,14,1,12,22,9,2,0,5,19,43,38,19,10,1,2,3,24,11,42,37,53,22,31,18,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,India,Dhairya472,0,19,1328,1424,14,pupil,533,50,1092.0,1440.0,1100,0,1,23,0,0,1,7,13,0,6,2,2,0,2,7,0,0,0,3,9,13,2,1,0,0,0,0,2,0,16,14,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5961,India,bsuman,0,9,1398,1517,3,pupil,1556,24,1245.8333333333333,1625.0,1200,0,0,18,1,0,0,12,8,0,3,0,0,0,0,2,1,0,0,0,1,7,2,0,0,0,0,0,0,2,3,5,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,India,banarun,0,20,1630,1729,9,expert,2119,49,1361.2244897959183,1866.666666666667,1400,0,0,30,1,1,0,11,11,0,4,1,1,0,2,5,2,0,1,1,5,12,4,2,3,0,0,1,1,1,5,11,7,12,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4429,India,dvyn01,0,16,1567,1650,11,specialist,379,288,1372.5694444444443,1800.0,1400,0,1,123,4,10,13,45,93,1,20,33,27,1,21,43,4,1,0,4,31,68,39,22,10,0,0,2,23,4,22,37,83,64,58,14,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,India,mohitrbhardwaj,4,65,1642,1651,63,expert,1207,241,1295.8506224066389,1814.583333333333,1300,2,3,122,1,5,7,40,48,2,12,14,23,2,7,26,7,0,0,6,34,59,14,16,24,0,0,5,14,3,37,52,59,32,35,15,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,India,malhar_s,0,18,1416,1505,6,specialist,669,53,1203.7735849056605,1700.0,1200,0,0,30,0,1,2,7,17,0,3,2,1,0,1,5,0,0,0,1,3,14,4,1,3,0,0,2,2,2,13,11,12,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,India,19Weapons,0,8,1409,1477,5,specialist,42,39,1358.974358974359,1714.2857142857142,1400,1,0,21,1,0,1,6,15,0,3,2,2,0,2,3,2,0,0,0,5,8,6,1,1,0,0,0,1,0,4,7,4,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,India,rishabhiitr,0,37,1437,1663,28,specialist,2217,141,1516.3120567375886,2142.8571428571427,1500,2,1,62,2,4,8,29,35,3,8,16,16,1,9,13,7,1,0,4,9,29,32,6,7,1,2,0,11,9,6,24,24,32,17,18,10,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,India,AkashAhirwar,0,9,1350,1455,5,pupil,557,26,1180.7692307692307,1580.0,1100,0,0,19,1,0,0,7,5,0,3,1,4,0,1,3,1,0,0,1,4,8,0,0,0,0,0,0,0,0,4,10,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,India,adi_malhotra,0,1,1375,1375,1,pupil,568,99,1092.9292929292928,1421.052631578947,1100,0,0,73,0,0,0,24,19,0,9,1,0,0,1,9,0,0,0,2,7,21,1,0,3,0,0,1,1,0,24,42,23,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,India,Shivansh,0,3,1237,1410,2,pupil,1934,15,1140.0,1533.333333333333,1100,1,1,9,0,0,0,4,3,0,3,0,0,0,0,2,0,0,0,0,2,3,1,1,0,0,0,0,1,0,4,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,India,nsk06,0,7,1060,1457,5,newbie,439,21,1000.0,1350.0,900,0,0,15,0,0,0,4,5,0,1,1,1,0,0,1,0,0,0,1,1,3,1,0,0,0,0,1,1,0,11,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,India,edward592,0,16,1232,1431,9,pupil,655,22,977.2727272727273,1325.0,900,0,0,18,0,0,0,7,2,0,0,2,0,0,0,1,0,0,0,3,0,2,2,0,1,0,0,0,0,0,13,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,India,gryphon,-1,17,1023,1391,5,newbie,379,24,962.5,1325.0,800,0,0,11,0,0,0,2,7,0,2,0,0,0,0,3,0,0,0,0,1,10,1,0,1,0,0,1,0,0,13,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,India,vimal594,0,6,1046,1375,5,newbie,477,7,957.1428571428572,1400.0,900,0,0,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,India,YashRaj,0,13,1643,1702,56,expert,1242,90,1678.888888888889,2283.333333333333,1700,2,3,30,1,5,13,9,17,0,6,9,21,2,2,11,2,1,0,1,11,14,29,12,6,0,0,1,18,3,5,5,13,10,15,19,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,India,amanmehta-maniac,-1,22,1755,1755,53,expert,777,368,1341.0326086956522,1742.4657534246576,1400,2,4,186,2,5,15,79,79,3,25,29,23,0,16,43,14,0,0,12,51,96,54,20,25,4,2,7,29,6,39,63,78,89,72,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,India,harishreddy2608,0,9,1305,1399,6,pupil,325,332,1065.6626506024097,1410.6060606060605,1100,0,2,209,1,1,1,57,68,2,32,15,8,0,10,37,5,0,0,5,31,94,20,4,18,0,2,2,6,5,116,97,85,27,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2148,India,eviebot,4,38,1753,1884,65,expert,806,279,1342.652329749104,1938.1818181818185,1300,2,2,143,3,2,13,62,63,3,27,20,28,4,8,31,6,0,1,10,29,57,27,9,13,0,1,2,10,7,40,58,64,39,34,21,15,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,India,anant_k_singh,5,53,1582,1748,19,specialist,784,161,1220.4968944099378,1653.125,1200,0,0,95,1,3,3,34,36,2,6,10,8,0,5,14,3,0,0,4,16,31,9,4,4,0,0,4,5,3,36,30,44,26,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,India,mannu_the_coder,-1,33,1483,1500,18,specialist,1240,86,1190.6976744186047,1547.0588235294117,1200,0,0,51,1,0,0,23,12,0,5,2,2,0,1,10,3,0,0,3,19,19,4,0,3,0,0,0,1,1,13,23,28,17,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,India,thorin22,0,4,1361,1371,4,pupil,795,66,1036.3636363636363,1438.4615384615383,1000,0,0,47,1,0,0,9,8,1,11,2,2,0,1,5,0,0,0,2,7,23,2,0,4,0,0,2,0,0,27,25,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,India,Santhosh219,0,22,1631,1631,17,expert,623,177,1411.2994350282486,1971.4285714285716,1400,0,4,83,0,3,8,28,50,2,10,7,13,1,2,20,8,0,1,3,22,38,32,21,8,0,1,1,17,3,23,25,36,27,34,16,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,India,UTpH,0,5,1238,1412,1,pupil,1808,3,900.0,1000.0,900,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
