country,handle,contribution,contest_count,organization,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,Radhey_41,0,5,DA-IICT,1502,1502,4,specialist,1199,23,1147.8260869565217,1450.0,1100,0,0,12,0,0,0,3,6,0,1,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,1,0,1,3,9,7,4,0,0,0,0,0,0,0,0,0
India,dhaval_lila,0,51,DA-IICT,1497,1549,34,specialist,844,211,1225.1184834123223,1700.0,1200,0,2,124,1,2,4,37,48,1,21,18,7,1,5,24,1,0,0,6,30,59,15,7,11,0,0,4,5,3,43,51,52,29,22,10,4,0,0,0,0,0,0
India,yatinpatel,1,25,DA-IICT,1496,1496,35,specialist,476,178,1206.1797752808989,1674.2857142857142,1200,0,2,95,1,1,1,36,45,0,15,4,5,0,3,18,5,0,0,4,22,55,14,6,13,0,1,1,5,0,32,54,48,24,11,6,0,1,1,1,0,0,0
India,qazwsx4,0,10,DA-IICT,1490,1611,6,specialist,1222,50,1244.0,1680.0,1200,0,1,32,0,0,0,8,7,0,0,1,2,0,1,7,3,0,0,3,13,11,1,1,1,0,0,1,1,1,10,5,18,7,8,1,1,0,0,0,0,0,0
India,jack04,1,59,DA-IICT,1485,1668,49,specialist,838,207,1206.280193236715,1687.8048780487804,1200,0,0,114,3,2,4,50,41,1,16,29,15,1,12,25,4,0,0,5,22,50,17,4,11,0,0,4,6,3,48,48,49,29,23,7,2,0,1,0,0,0,0
India,Jay_13,0,39,DA-IICT,1483,1571,16,specialist,538,188,1250.531914893617,1727.027027027027,1200,2,5,83,1,10,8,23,55,1,15,13,15,0,8,23,3,0,0,3,18,47,15,26,5,1,1,0,24,0,39,35,43,34,27,8,2,0,0,0,0,0,0
India,vaibhavpatel,0,2,DA-IICT,1481,1481,16,specialist,1021,74,1145.945945945946,1592.857142857143,1100,0,0,47,1,1,0,17,11,0,4,3,3,0,4,7,4,0,0,1,7,15,11,0,4,0,0,0,0,0,18,23,18,7,6,2,0,0,0,0,0,0,0
India,JavaKurious,0,19,DA-IICT,1479,1508,29,specialist,1461,320,1205.9375,1667.1875,1200,3,2,199,3,1,3,40,61,0,26,12,17,1,9,35,12,0,1,8,34,77,21,7,12,1,1,3,9,2,70,83,67,56,30,9,4,0,0,1,0,0,0
India,nightcoder_98,0,36,DA-IICT,1477,1645,57,specialist,816,169,1174.5562130177516,1657.5757575757575,1100,0,1,90,0,2,3,33,30,2,16,8,6,2,5,15,8,0,0,5,22,59,14,8,12,1,1,5,9,3,45,40,45,15,14,9,1,0,0,0,0,0,0
India,Rats004,0,12,DA-IICT,1474,1509,28,specialist,1035,116,1262.9310344827586,1786.9565217391305,1200,1,4,68,2,2,2,22,21,0,10,11,13,1,9,16,1,0,0,4,22,24,17,11,0,0,2,2,10,3,23,26,22,21,16,5,1,0,0,2,0,0,0
India,Siddhraj,0,13,DA-IICT,1473,1554,10,specialist,842,103,1178.6407766990292,1660.0,1200,0,2,56,1,1,2,25,27,1,16,3,1,0,2,10,1,0,0,1,7,23,12,6,4,0,2,1,6,2,30,20,26,13,6,8,0,0,0,0,0,0,0
India,Rishab_arora,0,38,DA-IICT,1472,1581,59,specialist,1193,500,1240.6,1693.0,1200,5,4,278,6,6,9,87,110,2,40,34,27,0,24,62,15,0,0,10,59,123,55,23,33,4,2,6,25,8,96,117,106,85,71,20,5,0,0,0,0,0,0
India,yashpal3355,0,1,DA-IICT,1471,1471,1,specialist,176,104,931.7307692307693,1215.0,900,0,1,79,0,0,0,19,20,1,13,1,0,0,1,10,0,0,0,2,7,22,2,0,3,0,1,1,0,0,59,32,11,1,0,1,0,0,0,0,0,0,0
India,abhi.195,0,15,DA-IICT,1468,1468,9,specialist,831,36,1138.888888888889,1500.0,1100,0,0,22,0,0,1,9,9,0,3,2,2,0,2,4,0,0,0,2,7,11,2,0,3,0,0,0,0,0,9,10,11,3,2,1,0,0,0,0,0,0,0
India,niks.guitarist,0,12,DA-IICT,1468,1654,15,specialist,1274,87,1266.6666666666667,1723.5294117647059,1200,1,0,54,1,2,2,14,19,1,2,5,7,0,2,13,1,0,0,4,10,16,6,1,2,0,0,1,0,2,11,21,24,14,11,4,2,0,0,0,0,0,0
India,Brij_Desai,0,42,DA-IICT,1467,1467,37,specialist,1521,240,1210.8333333333333,1714.5833333333333,1200,1,1,142,2,1,4,48,46,1,25,14,11,2,7,37,7,0,1,8,31,58,19,6,13,0,1,3,6,2,52,61,62,28,17,15,3,1,1,0,0,0,0
India,Adit_Shah,-1,29,DA-IICT,1463,1599,41,specialist,842,117,1238.4615384615386,1669.5652173913043,1200,0,0,70,1,2,4,26,20,0,7,7,11,0,2,16,1,0,0,2,13,32,7,1,5,0,0,2,2,3,20,27,30,24,9,6,1,0,0,0,0,0,0
India,milap_shah,0,12,DA-IICT,1460,1485,18,specialist,854,52,1111.5384615384614,1530.0,1100,0,0,39,0,0,0,9,9,0,6,2,2,0,1,6,1,0,0,3,11,15,3,0,2,0,0,2,0,1,15,14,15,5,2,0,0,1,0,0,0,0,0
India,himank,0,83,DA-IICT,1458,1986,97,specialist,2120,319,1572.7272727272727,2157.1428571428573,1600,4,6,152,7,12,18,70,93,5,18,35,29,3,13,40,16,5,3,8,36,81,72,23,18,3,1,2,30,10,18,38,49,46,56,50,33,19,9,1,0,0,0
India,shpalasara,0,12,DA-IICT,1451,1543,6,specialist,1192,68,1214.7058823529412,1661.5384615384614,1200,0,1,39,1,1,1,9,11,0,4,2,3,0,2,6,1,0,0,4,7,14,4,1,0,0,0,1,2,1,13,15,18,11,9,1,1,0,0,0,0,0,0
India,kunawat,0,12,DA-IICT,1449,1510,3,specialist,1612,27,1229.6296296296296,1780.0,1100,0,0,15,0,1,1,9,8,0,4,0,3,1,0,2,0,0,0,0,3,7,4,0,0,0,0,0,0,2,5,9,6,4,1,1,0,0,1,0,0,0,0
India,jaygoswami.2303,0,8,DA-IICT,1443,1512,24,specialist,842,39,1187.179487179487,1600.0,1200,0,0,24,0,0,0,11,9,0,4,1,1,0,1,7,0,0,0,1,6,10,3,0,1,0,0,0,0,0,6,13,10,6,3,1,0,0,0,0,0,0,0
India,maulik_trapasiya,0,31,DA-IICT,1443,1443,10,specialist,1229,57,1156.140350877193,1527.2727272727273,1200,0,0,33,0,2,3,9,12,1,3,4,3,0,0,10,0,0,0,2,7,16,1,5,2,0,0,1,5,0,12,16,18,8,2,0,0,1,0,0,0,0,0
India,rom_patel,0,22,DA-IICT,1434,1434,21,specialist,337,210,1221.4285714285713,1611.904761904762,1200,0,3,98,1,3,6,31,62,0,16,27,10,0,9,22,3,0,0,3,18,51,15,14,9,0,0,2,18,2,42,37,62,38,29,2,0,0,0,0,0,0,0
India,Bazinga112,0,14,DA-IICT,1430,1459,6,specialist,1660,23,1204.3478260869565,1600.0,1200,0,0,16,1,0,0,5,5,0,1,0,0,0,0,3,0,0,0,0,1,5,3,1,1,0,0,0,0,1,4,7,5,5,1,1,0,0,0,0,0,0,0
India,Meet7202,0,32,DA-IICT,1430,1430,16,specialist,837,140,1110.7142857142858,1439.2857142857142,1100,1,2,79,0,0,2,31,31,0,9,7,3,0,3,17,1,0,0,7,17,36,7,1,5,0,1,3,1,3,37,43,39,15,6,0,0,0,0,0,0,0,0
India,Taksu,1,28,DA-IICT,1429,1460,17,specialist,943,64,1096.875,1525.0,1100,0,0,39,1,0,0,11,8,0,7,1,1,0,0,3,0,0,0,4,7,24,2,0,5,0,0,1,0,0,21,18,14,6,4,1,0,0,0,0,0,0,0
India,pd_008,0,19,DA-IICT,1428,1491,14,specialist,852,184,1220.6521739130435,1655.5555555555557,1200,1,2,109,1,1,1,27,35,0,14,12,6,0,9,21,3,0,0,6,24,50,14,3,9,0,1,3,3,3,29,46,55,34,14,2,1,1,1,1,0,0,0
India,sanket_udgirkar,0,31,DA-IICT,1420,1426,48,specialist,1320,317,1131.230283911672,1490.4761904761904,1100,1,1,211,6,2,1,55,55,0,18,11,8,0,6,37,6,0,0,7,20,84,16,3,15,1,2,4,3,3,73,104,86,39,11,3,0,1,0,0,0,0,0
India,shashank201101193,0,51,DA-IICT,1420,1714,37,specialist,2075,183,1310.3825136612022,1805.5555555555557,1300,2,0,111,1,0,3,36,50,0,11,13,6,0,9,24,2,1,1,4,13,39,24,4,25,0,0,3,6,3,20,43,45,31,25,12,6,0,1,0,0,0,0
India,m_7703,0,1,DA-IICT,1418,1418,0,specialist,732,3,833.3333333333334,1000.0,800,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
India,malhar_s,0,18,DA-IICT,1416,1505,6,specialist,669,53,1203.7735849056603,1700.0,1200,0,0,30,0,1,2,7,17,0,3,2,1,0,1,5,0,0,0,1,3,14,4,1,3,0,0,2,2,2,13,11,12,8,6,2,1,0,0,0,0,0,0
India,raj0209,0,1,DA-IICT,1410,1410,3,specialist,1869,51,1001.9607843137255,1340.0,1000,0,0,38,0,0,0,13,14,0,4,0,0,0,1,5,0,0,0,1,2,14,0,0,2,0,0,0,0,0,24,18,7,0,0,2,0,0,0,0,0,0,0
India,punit9462,0,13,DA-IICT,1406,1407,13,specialist,1765,39,1205.128205128205,1585.7142857142858,1200,0,0,27,0,0,0,3,7,0,4,0,0,0,0,6,1,0,0,0,0,10,2,0,1,0,0,0,0,0,6,9,14,6,3,1,0,0,0,0,0,0,0
India,aaditya_thakkar,0,14,DA-IICT,1405,1429,17,specialist,1133,198,1188.888888888889,1556.4102564102564,1200,1,3,124,7,4,2,34,34,0,13,11,7,0,5,18,8,0,1,4,24,51,10,7,7,0,1,4,7,1,37,46,60,40,13,1,1,0,0,0,0,0,0
India,sbhatt,0,1,DA-IICT,1403,1403,1,specialist,1767,12,1066.6666666666667,1550.0,1000,0,0,5,0,0,0,3,4,0,2,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,4,2,0,0,1,0,0,0,0,0,0,0
India,harshitbhut14,0,16,DA-IICT,1402,1423,18,specialist,1521,221,1157.4660633484164,1552.2727272727273,1100,1,0,139,4,0,0,41,35,1,25,10,9,0,4,25,5,0,0,1,22,40,24,2,7,0,1,1,2,2,48,71,51,35,11,3,2,0,0,0,0,0,0
India,anshh31,0,22,DA-IICT,1401,1430,5,specialist,1005,55,1129.090909090909,1654.5454545454545,1100,0,0,34,0,2,0,9,12,0,6,4,4,0,2,4,0,0,0,1,3,11,4,1,0,1,0,1,1,1,18,11,14,6,4,0,2,0,0,0,0,0,0
India,b06,0,1,DA-IICT,1400,1400,1,specialist,1525,58,1036.2068965517242,1481.8181818181818,1000,1,1,40,0,0,0,10,10,0,11,1,0,0,1,4,0,0,0,1,3,12,2,2,2,0,1,0,2,0,26,21,5,2,1,3,0,0,0,0,0,0,0
India,ParthDoshi,0,11,DA-IICT,1399,1416,25,pupil,842,111,1045.945945945946,1400.0,1000,0,2,73,0,0,1,15,21,0,11,2,0,0,1,10,0,0,0,0,15,28,4,2,7,0,1,2,1,2,43,39,18,7,2,2,0,0,0,0,0,0,0
India,codes-m,0,9,DA-IICT,1396,1402,8,pupil,887,79,1101.26582278481,1533.3333333333333,1100,1,0,52,0,0,0,17,9,0,6,9,2,0,3,8,0,0,0,2,10,22,8,0,7,0,1,0,2,1,24,23,20,7,3,1,1,0,0,0,0,0,0
India,parth_1,0,19,DA-IICT,1393,1447,5,pupil,801,238,1279.4117647058824,1731.9148936170213,1200,2,4,121,3,9,8,39,53,0,17,24,15,0,9,23,2,0,0,3,36,57,16,20,15,0,0,5,23,2,35,53,58,35,44,7,5,1,0,0,0,0,0
India,appurva21,0,2,DA-IICT,1390,1444,8,pupil,842,45,1060.0,1444.4444444444443,1100,1,1,34,0,0,1,8,8,0,4,3,2,0,0,7,0,1,0,0,4,12,4,3,1,0,0,1,3,0,16,12,10,6,0,1,0,0,0,0,0,0,0
India,MihirLimbachia-TheOne,0,9,DA-IICT,1387,1471,8,pupil,866,35,1097.142857142857,1428.5714285714287,1100,0,0,25,0,0,0,1,5,0,1,2,0,0,3,3,0,0,0,1,3,9,2,0,2,0,0,1,0,0,10,9,7,9,0,0,0,0,0,0,0,0,0
India,_rancho,0,18,DA-IICT,1387,1465,14,pupil,1179,122,1205.7377049180327,1737.5,1200,0,1,82,0,1,0,12,16,1,5,8,3,0,5,11,1,0,0,3,6,32,9,2,3,0,0,6,2,2,28,31,25,16,13,5,3,1,0,0,0,0,0
India,nachiket5197,0,10,DA-IICT,1386,1448,6,pupil,1456,23,1060.8695652173913,1425.0,1100,0,0,16,1,0,0,2,5,0,1,1,0,0,2,3,0,0,0,1,0,4,3,0,2,0,0,0,0,0,7,8,3,5,0,0,0,0,0,0,0,0,0
India,pd_1710,0,1,DA-IICT,1383,1383,2,pupil,273,4,775.0,900.0,700,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
India,dhruvil_sutariya,0,5,DA-IICT,1382,1402,23,pupil,213,37,1056.7567567567567,1442.857142857143,1000,0,0,21,0,0,0,4,12,0,5,4,2,0,3,4,0,0,0,2,2,10,3,0,1,0,0,0,0,0,14,7,12,2,2,0,0,0,0,0,0,0,0
India,parthp7995,0,4,DA-IICT,1382,1455,8,pupil,856,28,1160.7142857142858,1640.0,1100,0,0,22,0,0,0,6,4,0,4,0,0,0,0,9,0,0,0,1,4,4,1,1,1,0,0,1,1,0,6,9,6,4,2,0,1,0,0,0,0,0,0
India,rosnshah,0,10,DA-IICT,1378,1453,18,pupil,999,82,1042.6829268292684,1400.0,1000,0,1,56,1,0,0,10,16,0,10,3,0,0,0,8,0,0,0,2,8,28,3,1,11,0,1,0,1,0,31,32,13,2,2,2,0,0,0,0,0,0,0
India,sjmodi1997,0,3,DA-IICT,1375,1429,1,pupil,316,40,1230.0,1662.5,1300,0,3,14,0,2,3,4,16,0,4,3,1,0,1,6,0,0,0,1,3,12,5,6,1,0,0,0,7,2,9,5,13,8,3,1,1,0,0,0,0,0,0
India,nihar.lalcheta,0,36,DA-IICT,1374,1430,11,pupil,1242,129,1043.4108527131782,1412.0,1000,0,1,83,1,1,1,26,17,0,15,6,4,0,3,13,3,0,0,2,19,34,7,3,5,0,1,1,1,3,51,37,29,8,2,2,0,0,0,0,0,0,0
India,sdhimmar006,0,4,DA-IICT,1373,1446,2,pupil,472,28,1171.4285714285713,1680.0,1200,0,2,13,1,1,3,2,12,0,2,1,1,0,2,3,0,0,1,0,2,8,1,5,0,0,1,1,8,0,9,4,9,3,1,1,1,0,0,0,0,0,0
India,sk893,0,5,DA-IICT,1358,1373,4,pupil,828,9,955.5555555555555,1300.0,900,0,0,7,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0
India,devanSAGA,0,7,DA-IICT,1357,1471,11,pupil,916,57,1061.4035087719299,1481.8181818181818,1000,0,1,40,1,0,0,8,10,0,10,0,0,0,1,7,0,0,0,0,7,13,1,0,3,0,1,0,0,0,20,23,8,2,2,2,0,0,0,0,0,0,0
India,Himanshu2936,0,3,DA-IICT,1356,1444,7,pupil,790,29,968.9655172413793,1300.0,1000,0,0,21,0,0,0,5,3,0,5,1,0,0,0,5,0,0,0,0,0,7,1,0,1,0,0,1,0,0,14,9,5,1,0,0,0,0,0,0,0,0,0
India,smitit1999,0,20,DA-IICT,1356,1455,22,pupil,473,265,1035.8490566037735,1386.7924528301887,1000,0,0,164,0,0,0,52,44,0,27,11,5,0,4,27,0,0,0,4,23,69,10,6,11,0,0,5,5,2,104,83,56,13,6,3,0,0,0,0,0,0,0
India,daiict028,0,5,DA-IICT,1355,1451,6,pupil,844,37,1140.5405405405406,1528.5714285714287,1100,0,1,27,0,0,2,7,3,0,0,3,0,0,0,0,0,0,0,2,5,8,3,2,3,0,0,1,2,1,8,11,9,5,4,0,0,0,0,0,0,0,0
India,da_201501408,0,20,DA-IICT,1354,1413,34,pupil,1153,147,1024.4897959183672,1362.0689655172414,1000,0,1,103,1,0,0,22,19,0,17,2,3,0,0,8,0,0,0,2,20,42,2,1,11,0,1,3,1,2,62,49,24,8,2,2,0,0,0,0,0,0,0
India,HarshGaglani,0,8,DA-IICT,1352,1421,24,pupil,1146,152,1180.2631578947369,1556.6666666666667,1200,0,1,91,1,2,3,30,34,1,6,7,4,0,7,19,6,0,0,4,21,33,16,5,6,0,1,1,7,3,27,47,40,25,10,2,1,0,0,0,0,0,0
India,Beautiful_Mind,0,16,DA-IICT,1351,1394,2,pupil,802,150,1121.3333333333333,1626.6666666666667,1100,1,2,95,2,2,6,22,26,0,18,10,19,0,3,17,0,0,0,3,6,28,14,9,4,0,1,1,9,1,52,41,27,11,13,5,1,0,0,0,0,0,0
India,Ronakkothari,0,25,DA-IICT,1344,1633,29,pupil,2120,89,1280.8988764044943,1823.5294117647059,1200,0,1,64,2,1,1,15,22,1,5,5,4,0,6,15,1,0,0,1,9,19,10,1,4,1,0,0,3,1,12,21,28,11,7,8,1,0,0,1,0,0,0
India,Abrahm,0,4,DA-IICT,1342,1463,3,pupil,1194,13,1069.2307692307693,1450.0,1100,0,0,8,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,3,4,0,1,0,0,0,0,0,0,0,0
India,vishalb_shingala,0,24,DA-IICT,1341,1440,11,pupil,999,72,1122.2222222222222,1564.2857142857142,1100,0,0,50,0,1,1,17,9,0,4,5,4,0,1,3,1,0,0,2,8,15,4,0,2,0,0,2,1,0,19,21,18,6,8,0,0,0,0,0,0,0,0
India,DHRUV_PATEL,0,9,DA-IICT,1337,1404,16,pupil,1143,53,1000.0,1380.0,1000,0,0,34,0,0,0,12,10,0,7,1,0,0,0,6,0,0,0,1,3,10,1,0,2,0,0,1,0,0,24,17,7,4,0,1,0,0,0,0,0,0,0
India,kunu13,0,14,DA-IICT,1337,1411,13,pupil,2053,88,1238.6363636363637,1605.8823529411766,1200,0,1,63,0,0,2,11,30,1,5,3,2,0,5,15,0,0,0,0,8,15,8,5,1,0,0,1,5,1,13,19,26,19,10,1,0,0,0,0,0,0,0
India,anish_goel,0,7,DA-IICT,1329,1457,5,pupil,1562,16,1506.25,1800.0,1600,0,0,6,1,1,1,5,5,1,2,1,3,0,1,2,1,0,0,0,4,5,2,0,1,0,0,0,0,0,0,2,2,3,7,2,0,0,0,0,0,0,0
India,ktrlive,0,6,DA-IICT,1317,1513,18,pupil,1185,58,1251.7241379310344,1745.4545454545455,1200,1,0,29,3,1,0,9,10,1,5,5,2,0,4,7,1,1,0,0,6,18,12,2,5,0,1,0,3,1,11,12,13,11,7,3,1,0,0,0,0,0,0
India,Utsav1509,0,5,DA-IICT,1313,1505,9,pupil,1563,14,1107.142857142857,1400.0,1100,1,0,10,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,3,5,4,2,0,0,0,0,0,0,0,0,0
India,Jaimini-DAIICT,0,2,DA-IICT,1311,1406,7,pupil,1892,40,1282.5,1637.5,1300,0,0,30,0,0,0,2,11,0,0,3,2,0,3,8,2,0,0,0,5,9,2,0,2,0,0,0,1,1,4,11,7,10,8,0,0,0,0,0,0,0,0
India,Darshan26,0,5,DA-IICT,1306,1449,4,pupil,834,33,1090.909090909091,1450.0,1100,0,0,22,0,0,0,5,6,0,5,3,2,0,0,1,0,0,0,0,6,15,1,1,3,0,0,2,0,1,12,6,9,6,0,0,0,0,0,0,0,0,0
India,sachin_gohel,0,3,DA-IICT,1291,1393,2,pupil,913,10,1110.0,1550.0,1100,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,1,0,3,3,3,0,0,1,0,0,0,0,0,0,0
India,DhruvPatel3,0,4,DA-IICT,1290,1451,20,pupil,1043,112,1247.3214285714287,1677.2727272727273,1200,0,0,60,4,1,0,25,19,1,5,4,7,0,7,13,3,0,0,3,14,25,21,0,6,0,1,2,2,2,17,26,28,22,12,7,0,0,0,0,0,0,0
India,code_rishabh,0,60,DA-IICT,1290,1585,34,pupil,2164,222,1221.6216216216217,1681.8181818181818,1200,0,2,153,3,1,2,45,60,0,20,10,4,1,7,29,3,0,1,2,22,50,10,6,10,1,1,1,7,3,35,64,62,27,21,9,4,0,0,0,0,0,0
India,leaner_0919,0,8,DA-IICT,1288,1414,10,pupil,116,48,1160.4166666666667,1544.4444444444443,1200,0,0,23,0,0,0,4,14,0,3,3,1,0,1,6,0,0,0,0,4,16,2,0,0,0,0,0,0,2,13,10,13,7,5,0,0,0,0,0,0,0,0
India,saumya_doshi,0,19,DA-IICT,1286,1437,33,pupil,1044,76,1165.7894736842106,1620.0,1100,0,0,48,1,0,2,14,14,0,4,7,3,0,0,15,1,0,0,2,9,25,4,1,4,0,0,1,1,0,15,25,21,7,3,4,1,0,0,0,0,0,0
India,Preet_198,0,6,DA-IICT,1262,1408,8,pupil,831,14,1000.0,1300.0,1000,0,0,10,0,0,0,7,3,0,1,1,1,0,0,1,0,0,0,0,1,3,1,1,2,0,0,0,1,0,6,4,4,0,0,0,0,0,0,0,0,0,0
India,shashwat_1996,0,16,DA-IICT,1259,1449,2,pupil,1119,48,1160.4166666666667,1500.0,1200,0,0,30,1,0,0,14,8,0,1,4,3,0,2,4,1,0,0,1,5,18,3,2,3,0,0,1,0,0,10,13,16,6,2,1,0,0,0,0,0,0,0
India,aviral1995,0,6,DA-IICT,1258,1377,8,pupil,914,24,1083.3333333333333,1625.0,1000,0,0,16,0,0,0,3,2,0,2,0,0,0,0,2,0,0,0,0,7,6,0,0,0,0,0,0,0,0,8,9,4,0,1,2,0,0,0,0,0,0,0
India,97amarnathk,0,17,DA-IICT,1257,1417,20,pupil,909,45,1180.0,1711.111111111111,1100,0,0,30,0,0,1,8,10,1,1,6,3,0,1,8,1,0,1,1,0,9,2,1,1,0,0,0,1,0,13,10,10,6,2,3,1,0,0,0,0,0,0
India,shalinshah1993,0,3,DA-IICT,1251,1414,12,pupil,2118,27,1096.2962962962963,1560.0,1100,0,0,18,0,0,0,4,5,0,6,0,0,0,0,2,1,0,0,0,1,8,1,0,0,0,0,0,0,0,10,9,5,0,1,2,0,0,0,0,0,0,0
India,kay_35,0,11,DA-IICT,1250,1477,5,pupil,434,46,1091.304347826087,1544.4444444444443,1100,0,0,26,0,0,2,7,13,0,4,5,1,0,0,7,0,0,0,2,2,11,5,1,2,0,0,0,1,1,14,13,11,4,3,1,0,0,0,0,0,0,0
India,Aaska,0,12,DA-IICT,1246,1468,22,pupil,1195,129,1184.4961240310076,1552.0,1200,2,1,65,2,1,3,23,33,0,9,8,4,0,3,14,3,1,0,0,15,32,11,6,2,0,1,2,10,1,22,33,39,27,5,3,0,0,0,0,0,0,0
India,Kunjal,0,7,DA-IICT,1242,1371,0,pupil,842,23,1034.7826086956522,1425.0,1000,0,0,17,0,0,0,5,6,0,5,0,0,0,0,6,0,0,0,0,2,1,1,0,0,0,0,0,0,0,10,7,1,5,0,0,0,0,0,0,0,0,0
India,TheLisztomaniac,0,3,DA-IICT,1239,1418,4,pupil,722,8,1187.5,1800.0,1100,0,0,4,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0
India,megalomaniac,0,18,DA-IICT,1234,1439,4,pupil,2118,61,998.360655737705,1358.3333333333333,900,0,1,46,0,0,0,10,12,0,12,0,0,0,0,4,0,0,0,1,5,10,1,0,4,0,1,0,1,1,31,17,9,2,0,2,0,0,0,0,0,0,0
India,kepta,0,14,DA-IICT,1230,1494,5,pupil,1577,35,1197.142857142857,1585.7142857142858,1200,0,0,26,0,0,0,14,8,0,2,0,0,0,0,8,1,0,0,0,2,6,2,1,1,0,0,0,3,0,6,7,13,8,0,0,0,1,0,0,0,0,0
India,phoenix24,0,9,DA-IICT,1225,1415,0,pupil,2368,149,1036.241610738255,1410.344827586207,1000,0,0,110,2,0,0,21,24,0,33,4,2,0,1,16,0,0,0,2,7,32,3,0,7,0,0,1,0,1,56,53,27,6,3,4,0,0,0,0,0,0,0
India,yashness,0,3,DA-IICT,1209,1398,6,pupil,1971,4,975.0,1200.0,800,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
India,Kartik1611,0,3,DA-IICT,1198,1406,3,newbie,1221,50,1166.0,1610.0,1100,1,0,34,0,0,1,5,11,0,7,1,5,0,1,5,0,0,0,2,7,11,6,4,1,0,0,0,2,2,13,14,11,7,2,3,0,0,0,0,0,0,0
India,yAsH.jBp,0,21,DA-IICT,1194,1449,41,newbie,698,118,1155.084745762712,1652.1739130434783,1100,0,0,70,1,2,3,24,19,0,9,4,10,1,3,13,0,0,0,4,17,27,4,2,7,0,0,2,3,2,31,33,31,11,6,1,3,2,0,0,0,0,0
India,ginni,0,7,DA-IICT,1188,1412,6,newbie,2146,13,1107.6923076923076,1500.0,1100,0,1,8,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,5,2,4,1,1,0,0,0,0,0,0,0,0
India,Gryffindor.,0,9,DA-IICT,1177,1369,11,newbie,240,94,1238.2978723404256,1638.888888888889,1200,0,0,44,0,2,2,13,36,0,5,8,2,0,3,10,0,0,0,2,9,31,7,4,3,0,0,0,6,0,14,19,31,16,11,3,0,0,0,0,0,0,0
India,TejasP812,0,4,DA-IICT,1164,1444,2,newbie,787,5,900.0,1100.0,800,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0
India,Tiwari_17,0,14,DA-IICT,1163,1378,8,newbie,990,66,1018.1818181818181,1453.8461538461538,900,0,0,46,0,0,0,11,8,0,9,2,2,0,1,4,0,0,0,0,4,20,1,2,4,0,0,0,2,0,33,16,9,5,1,1,1,0,0,0,0,0,0
India,kdp,0,12,DA-IICT,1142,1411,0,newbie,828,30,1013.3333333333334,1483.3333333333333,1000,1,0,20,0,0,0,7,3,0,3,1,0,0,0,5,0,0,0,0,0,9,1,0,0,0,0,0,1,0,14,7,4,3,2,0,0,0,0,0,0,0,0
India,oyoot,0,9,DA-IICT,1138,1498,4,newbie,1392,46,1052.1739130434783,1400.0,1000,0,0,30,0,0,0,5,8,0,6,1,1,0,1,4,0,0,0,0,3,11,2,1,2,0,0,1,0,0,14,16,10,6,0,0,0,0,0,0,0,0,0
India,ucannothandle,0,6,DA-IICT,1137,1428,5,newbie,2144,19,1184.2105263157894,1366.6666666666667,1200,0,0,13,0,0,0,5,4,1,2,1,0,0,2,1,0,0,0,0,2,4,2,0,1,0,0,0,0,0,1,6,10,2,0,0,0,0,0,0,0,0,0
