country,handle,contribution,contest_count,organization,problem_count,avg_difficulty,avg_difficulty20,median,dp,hashing,Other,combinatorics,ternary search,probabilities,bitmasks,binary search,graph matchings,geometry,dfs and similar,games,brute force,shortest paths,divide and conquer,strings,math,graphs,string suffix structures,data structures,implementation,trees,sortings,two pointers,matrices,dsu,constructive algorithms,greedy,number theory,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,kanak893,0,33,LNMIIT,293,1322.1843003412969,1803.448275862069,1300,63,4,3,0,1,1,5,25,2,2,26,3,47,6,1,26,44,31,1,51,145,16,38,13,0,8,29,81,19,42,53,65,61,44,17,7,4,0,0,0,0,0
India,pa.n.ik,42,36,LNMIIT,121,1190.909090909091,1662.5,1200,7,0,1,1,0,0,0,8,0,2,2,0,19,0,0,9,29,2,0,5,67,1,17,3,0,1,11,35,1,31,25,26,21,12,6,0,0,0,0,0,0,0
India,johri21,0,18,LNMIIT,55,1238.1818181818182,1581.8181818181818,1200,6,1,0,3,0,1,1,2,0,0,4,0,12,1,0,5,13,3,0,3,33,0,10,1,1,2,2,17,2,7,14,15,13,5,1,0,0,0,0,0,0,0
India,master_bat,0,2,LNMIIT,5,1200.0,1900.0,1200,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0
India,himanshu8,0,7,LNMIIT,74,1266.2162162162163,1671.4285714285713,1300,5,0,0,0,1,0,0,9,0,2,1,0,11,0,0,8,25,1,0,3,35,0,13,4,0,0,6,20,2,12,12,23,11,14,2,0,0,0,0,0,0,0
India,vaibhavs2,0,21,LNMIIT,59,1164.406779661017,1645.4545454545455,1100,2,0,1,2,0,0,0,2,0,3,0,0,11,0,0,6,15,0,0,2,31,0,6,1,0,0,11,13,1,16,16,12,8,4,2,0,1,0,0,0,0,0
India,prakhar897,-6,38,LNMIIT,99,1149.4949494949494,1621.0526315789473,1100,12,0,0,1,0,1,2,3,0,4,2,1,12,0,0,10,32,4,0,3,48,0,14,2,0,1,8,24,7,26,25,29,6,10,3,0,0,0,0,0,0,0
India,Gabbar,0,48,LNMIIT,362,1254.4198895027625,1723.611111111111,1300,38,2,1,5,1,1,9,43,2,7,21,8,65,2,1,24,88,14,0,29,190,8,44,24,0,5,39,91,22,77,60,87,71,48,10,5,2,1,1,0,0,0
India,FakeGuy,0,40,LNMIIT,137,1172.992700729927,1588.888888888889,1200,10,0,0,0,0,0,0,5,0,2,3,2,24,1,0,13,34,3,0,3,69,4,11,2,0,1,13,37,6,33,27,48,11,16,2,0,0,0,0,0,0,0
India,rahul972,0,24,LNMIIT,68,1277.9411764705883,1753.8461538461538,1300,6,0,0,0,0,1,1,3,0,3,2,1,17,0,0,2,17,2,0,5,45,2,8,2,0,2,8,13,2,12,12,20,9,10,3,1,1,0,0,0,0,0
India,shubh1m,0,21,LNMIIT,64,1231.25,1708.3333333333333,1200,9,2,0,1,0,0,2,7,1,1,2,0,14,1,0,5,16,1,0,5,35,1,11,3,0,0,13,15,4,12,15,17,9,8,2,1,0,0,0,0,0,0
India,Priyam2k,3,32,LNMIIT,161,1209.9378881987577,1696.875,1200,14,1,2,2,0,0,2,10,0,3,5,2,19,1,0,15,50,7,0,5,73,3,19,8,0,1,18,46,5,38,33,40,20,24,5,1,0,0,0,0,0,0
India,samael02,-1,35,LNMIIT,128,1179.6875,1688.0,1200,19,0,0,0,0,0,1,6,1,1,5,1,18,1,1,9,19,4,0,12,69,4,15,5,0,2,9,38,5,37,24,36,11,13,4,2,1,0,0,0,0,0
India,harshali_25,0,45,LNMIIT,606,1469.8019801980197,2068.595041322314,1400,104,6,10,29,2,1,21,65,0,11,59,7,115,12,7,30,155,43,2,74,275,20,78,28,2,19,84,141,33,60,82,118,93,99,75,43,20,13,3,0,0,0
India,shakti11094,0,24,LNMIIT,55,1318.1818181818182,1754.5454545454545,1300,8,1,1,1,0,2,2,0,0,2,4,0,11,1,0,6,13,4,0,6,23,1,7,1,0,4,8,18,4,5,13,13,13,7,2,2,0,0,0,0,0,0
India,tanishq16,0,1,LNMIIT,5,1160.0,1400.0,1300,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,0,1,4,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0
India,rajankur,0,31,LNMIIT,119,1128.5714285714287,1508.695652173913,1100,6,0,1,0,0,0,2,4,0,2,2,1,15,0,0,16,44,1,0,0,56,0,13,1,1,1,11,29,8,27,39,33,12,5,3,0,0,0,0,0,0,0
India,swamicoder,0,1,LNMIIT,3,1033.3333333333333,1300.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
India,imadg,0,1,LNMIIT,2,900.0,1000.0,800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
India,JayPrakashKarKoKootDiya,0,1,LNMIIT,2,1050.0,1200.0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
India,rahul_asnani,0,45,LNMIIT,206,1192.2330097087379,1653.658536585366,1200,17,1,4,1,0,0,2,10,1,3,4,2,30,0,0,23,53,5,0,8,108,2,27,7,0,1,19,61,6,47,46,57,28,21,4,1,2,0,0,0,0,0
India,bevish,0,38,LNMIIT,183,1236.0655737704917,1711.111111111111,1200,22,0,2,3,0,0,4,12,0,5,10,4,39,1,0,16,47,7,0,9,103,5,13,6,0,3,24,43,9,39,37,51,17,32,4,3,0,0,0,0,0,0
India,limo_756,0,37,LNMIIT,133,1321.8045112781954,2003.8461538461538,1300,22,2,1,3,0,2,5,8,0,3,8,2,26,0,2,10,26,4,0,7,67,10,15,3,0,3,13,23,6,28,22,29,20,12,7,7,6,1,1,0,0,0
India,ankursmooth,0,3,LNMIIT,8,1175.0,1400.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,6,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
India,yaki29,0,23,LNMIIT,68,1160.2941176470588,1515.3846153846155,1200,4,0,0,0,0,0,1,4,0,4,1,1,19,0,0,3,11,1,0,2,39,3,3,4,0,1,7,18,5,18,11,25,10,3,1,0,0,0,0,0,0,0
India,ZerocooL95,4,59,LNMIIT,460,1246.7391304347825,1684.7826086956522,1200,37,4,2,9,1,2,7,23,2,10,38,4,90,4,0,39,102,24,0,23,264,12,57,23,0,11,53,103,23,70,118,104,92,52,17,7,0,0,0,0,0,0
India,dadiator,0,1,LNMIIT,1,1100.0,1100.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,we_the_best,0,6,LNMIIT,24,1083.3333333333333,1400.0,1100,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,1,17,0,1,1,0,0,1,3,0,5,13,4,1,1,0,0,0,0,0,0,0,0
India,garvitb12,0,1,LNMIIT,23,1143.4782608695652,1625.0,1100,2,0,1,0,0,0,0,0,1,1,0,0,6,1,0,4,6,0,0,2,13,0,1,0,0,0,3,6,0,5,8,6,2,0,2,0,0,0,0,0,0,0
India,Ankitrajput19,0,46,LNMIIT,204,1207.8431372549019,1635.0,1200,29,2,0,0,0,0,2,12,1,3,17,3,32,1,0,14,50,15,0,14,92,6,21,10,0,5,18,58,7,43,47,55,35,18,4,1,1,0,0,0,0,0
India,mudit_garg4,0,7,LNMIIT,285,1155.0877192982457,1514.0350877192982,1200,34,0,0,5,1,1,5,13,2,5,9,4,63,2,0,20,71,3,0,10,165,1,33,7,0,1,31,72,11,64,76,86,41,14,3,1,0,0,0,0,0,0
India,kakarot010,0,41,LNMIIT,141,1180.8510638297873,1582.142857142857,1200,7,0,0,1,0,0,1,6,0,2,9,5,31,1,0,5,30,7,0,8,72,5,15,4,0,2,13,35,6,32,32,44,18,12,2,1,0,0,0,0,0,0
India,pbhatu,0,1,LNMIIT,1,800.0,800.0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,trojanvirus,0,1,LNMIIT,33,1003.030303030303,1233.3333333333333,1000,0,0,0,1,0,0,1,1,1,0,0,0,5,1,0,6,6,0,0,0,20,0,5,0,0,0,4,7,2,13,14,6,0,0,0,0,0,0,0,0,0,0
India,vikas_chandak,0,70,LNMIIT,321,1076.3239875389409,1467.1875,1100,12,1,2,0,0,1,1,8,1,7,4,2,51,2,0,37,73,4,0,6,206,4,36,2,0,1,30,58,10,109,96,76,18,18,3,1,0,0,0,0,0,0
India,shikari1,0,15,LNMIIT,32,1115.625,1483.3333333333333,1200,2,0,0,0,0,0,2,0,0,1,0,2,5,0,0,1,4,0,0,2,19,2,3,1,0,1,2,9,1,9,6,11,4,2,0,0,0,0,0,0,0,0
India,drathi5,0,18,LNMIIT,75,1190.6666666666667,1586.6666666666667,1200,2,2,1,3,0,1,0,3,0,3,1,0,10,1,0,5,19,1,0,1,40,1,8,2,0,0,5,13,1,14,18,23,11,7,2,0,0,0,0,0,0,0
India,phunsukwangdu,0,2,LNMIIT,5,940.0,1100.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
India,shashwatdixit,0,2,LNMIIT,10,1020.0,1450.0,900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,1,3,0,5,1,3,0,1,0,0,0,0,0,0,0,0
India,karans123,0,4,LNMIIT,4,1125.0,1600.0,900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0
India,iamprerit,0,4,LNMIIT,13,1215.3846153846155,1750.0,1200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,9,0,1,0,0,0,5,0,2,3,2,5,0,2,1,0,0,0,0,0,0,0
India,gourav-97,0,22,LNMIIT,243,1194.6502057613168,1618.75,1200,27,2,3,1,0,2,9,15,1,1,14,4,38,3,0,22,47,14,0,15,136,7,36,7,0,3,28,62,10,57,51,62,46,20,5,2,0,0,0,0,0,0
India,cod_muskeeter,0,38,LNMIIT,162,1132.0987654320988,1562.5,1100,6,0,1,2,0,0,3,10,0,3,6,6,32,1,0,13,42,8,0,3,96,4,11,6,0,1,17,31,13,45,45,44,14,10,1,2,1,0,0,0,0,0
India,Doge_Wick,-4,17,LNMIIT,106,1163.2075471698113,1509.5238095238096,1200,3,0,0,1,0,0,1,2,0,5,3,2,24,0,0,5,22,2,0,5,64,5,8,3,0,2,12,17,3,25,25,32,17,6,1,0,0,0,0,0,0,0
India,pra1nay7_313,0,5,LNMIIT,40,1182.5,1600.0,1100,1,0,1,2,0,0,3,3,1,1,3,0,5,2,0,4,9,2,0,1,24,1,6,0,0,0,6,10,2,6,16,10,4,3,0,1,0,0,0,0,0,0
India,BD_SM,0,4,LNMIIT,7,1214.2857142857142,1700.0,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,0,1,3,0,0,0,0,0,0,3,2,1,2,2,0,2,0,0,0,0,0,0,0,0
India,vishu902,0,15,LNMIIT,35,1062.857142857143,1500.0,1100,3,0,0,0,0,0,0,2,0,0,1,0,4,0,0,5,6,1,0,2,20,1,3,3,0,0,2,11,1,13,7,9,3,3,0,0,0,0,0,0,0,0
India,elric_97,0,6,LNMIIT,154,1193.5064935064936,1576.6666666666667,1200,10,1,1,1,0,1,3,9,1,2,4,4,20,2,0,21,34,6,0,13,82,4,26,4,0,2,22,45,8,29,35,52,24,12,1,1,0,0,0,0,0,0
India,garvit45,0,8,LNMIIT,14,1135.7142857142858,1500.0,1100,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,7,0,1,0,0,0,2,2,0,2,6,4,1,1,0,0,0,0,0,0,0,0
India,kakkarotssj,0,27,LNMIIT,164,1110.3658536585365,1550.0,1100,18,0,1,1,0,1,1,4,2,1,2,0,30,1,0,27,35,1,0,4,94,0,23,2,0,0,19,40,3,54,44,38,12,12,3,1,0,0,0,0,0,0
India,nish23,0,26,LNMIIT,287,1206.6202090592335,1638.5964912280701,1200,14,2,0,6,0,1,2,16,1,5,6,4,44,2,0,29,96,7,0,10,140,1,51,8,1,1,31,87,19,62,60,77,53,28,3,3,1,0,0,0,0,0
India,sahaj.kodia,0,10,LNMIIT,13,1046.1538461538462,1400.0,900,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,9,0,1,0,0,0,1,2,1,7,1,4,1,0,0,0,0,0,0,0,0,0
India,johnf30945,0,20,LNMIIT,60,1148.3333333333333,1566.6666666666667,1100,2,0,0,0,0,0,0,5,0,1,1,0,10,0,0,8,22,2,0,3,33,0,9,2,0,0,10,8,3,18,15,11,8,7,1,0,0,0,0,0,0,0
India,ghaint_,0,16,LNMIIT,106,1080.188679245283,1376.1904761904761,1100,7,0,0,1,0,0,0,4,1,1,0,2,21,1,0,14,20,1,0,2,68,0,15,2,0,0,12,24,7,29,37,33,5,1,0,1,0,0,0,0,0,0
India,mishkp12,0,2,LNMIIT,4,1425.0,2100.0,1200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
India,goku_02,0,9,LNMIIT,61,1100.0,1516.6666666666667,1100,11,0,0,0,0,1,0,0,1,3,6,2,14,1,0,9,11,4,0,2,37,2,5,2,0,0,3,16,2,18,21,12,6,2,2,0,0,0,0,0,0,0
India,appy.shades,0,15,LNMIIT,191,1146.5968586387435,1534.2105263157894,1100,18,0,0,2,0,0,2,7,0,2,5,1,31,0,0,25,53,7,0,8,107,2,33,3,0,2,25,47,12,42,61,48,25,14,0,1,0,0,0,0,0,0
India,classic_dante,0,4,LNMIIT,39,1105.128205128205,1571.4285714285713,1100,2,0,0,0,0,0,0,1,0,3,1,0,5,0,0,3,18,1,0,2,15,0,2,1,0,1,5,7,3,12,14,6,4,2,0,1,0,0,0,0,0,0
India,rahulagrawal,0,6,LNMIIT,14,1064.2857142857142,1500.0,1000,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,4,2,0,0,0,10,0,2,0,0,1,3,0,0,5,3,5,0,1,0,0,0,0,0,0,0,0
India,flappy,0,17,LNMIIT,206,1038.8349514563106,1336.5853658536585,1000,8,1,1,0,0,0,4,4,2,1,3,2,32,1,0,24,42,2,0,4,147,0,21,2,0,0,19,36,12,72,76,43,12,2,1,0,0,0,0,0,0,0
India,ankitydav,0,5,LNMIIT,16,1250.0,1633.3333333333333,1200,7,0,0,0,0,0,0,1,0,0,1,1,3,0,0,2,7,1,0,0,10,0,0,0,0,0,1,4,2,2,4,5,3,1,1,0,0,0,0,0,0,0
India,himanshu8mishra,0,4,LNMIIT,116,1222.4137931034484,1656.5217391304348,1200,2,0,0,0,0,0,1,7,0,1,2,2,14,0,0,8,30,1,0,5,67,0,24,3,0,0,11,32,4,25,17,35,19,16,4,0,0,0,0,0,0,0
India,ankur_162,0,6,LNMIIT,12,1133.3333333333333,1400.0,1100,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,4,1,0,1,11,0,1,0,0,0,0,4,1,2,5,3,2,0,0,0,0,0,0,0,0,0
India,vikas17a,0,6,LNMIIT,7,985.7142857142857,1200.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0
India,zyper96,0,18,LNMIIT,215,1072.5581395348838,1479.0697674418604,1000,23,1,0,2,0,1,3,6,2,1,5,3,42,1,0,22,42,2,0,8,138,1,14,4,0,1,14,35,9,83,57,45,15,13,2,0,0,0,0,0,0,0
India,frugal_innovator,8,25,LNMIIT,94,1213.8297872340424,1811.111111111111,1200,7,0,2,0,0,0,1,2,0,3,8,1,12,0,0,8,27,9,0,6,50,5,12,2,1,2,9,24,5,27,18,22,12,8,4,1,0,0,2,0,0,0
India,maapaa,0,21,LNMIIT,86,1076.7441860465117,1341.1764705882354,1100,2,1,0,1,0,1,2,2,1,1,0,2,19,1,0,7,23,0,0,0,57,0,7,2,0,0,6,15,3,20,37,24,4,0,1,0,0,0,0,0,0,0
India,mohit,0,13,LNMIIT,101,1079.2079207920792,1400.0,1100,0,0,0,0,0,1,0,1,1,0,0,0,16,1,0,19,23,0,0,1,69,0,10,1,0,0,6,19,4,29,45,20,3,1,2,0,0,1,0,0,0,0
India,srishti11,0,21,LNMIIT,79,1124.0506329113923,1553.3333333333333,1100,3,0,0,0,0,0,1,6,0,0,2,0,13,1,0,9,17,3,0,2,43,1,13,3,0,0,7,24,1,23,18,24,7,6,1,0,0,0,0,0,0,0
India,saksham99,0,3,LNMIIT,3,900.0,1000.0,900,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
India,bkalra92,0,10,LNMIIT,19,1100.0,1533.3333333333333,1100,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,8,0,0,0,9,0,3,0,0,0,1,7,1,6,6,5,0,2,0,0,0,0,0,0,0,0
India,uharsh,0,15,LNMIIT,22,1036.3636363636363,1250.0,1100,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,9,1,0,0,12,0,2,0,0,0,2,4,0,6,10,6,0,0,0,0,0,0,0,0,0,0
India,legolas__12_,0,7,LNMIIT,25,1052.0,1400.0,1000,0,0,0,1,0,1,0,0,0,1,0,1,8,0,0,4,9,0,0,0,13,0,0,1,0,0,0,2,1,8,9,7,0,0,1,0,0,0,0,0,0,0
India,whiteknight99,0,5,LNMIIT,5,1040.0,1200.0,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
India,drford1,0,4,LNMIIT,3,800.0,900.0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
India,yatharthmalik.96,0,11,LNMIIT,10,970.0,1200.0,1000,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,6,0,1,0,0,0,2,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0
India,anshika,0,5,LNMIIT,43,986.046511627907,1287.5,1000,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,13,0,0,0,28,0,2,0,0,0,4,6,2,21,17,3,1,0,1,0,0,0,0,0,0,0
India,uzumaki09,0,5,LNMIIT,4,900.0,1100.0,900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
India,appy_shades_,0,19,LNMIIT,96,1042.7083333333333,1384.2105263157894,1000,3,0,0,1,0,0,0,3,0,3,2,2,18,0,0,9,16,2,0,1,60,2,13,3,0,2,10,18,4,35,31,21,7,2,0,0,0,0,0,0,0,0
India,jatiny17,0,11,LNMIIT,173,1000.0,1308.8235294117646,1000,2,0,0,1,0,0,0,5,0,5,0,0,16,0,0,19,31,0,0,1,123,0,28,2,0,0,20,44,7,79,56,30,7,0,1,0,0,0,0,0,0,0
India,spidercode,0,5,LNMIIT,5,1000.0,1300.0,1100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0
India,shini11,0,6,LNMIIT,6,900.0,1000.0,900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0
India,aayushsaxena100,0,19,LNMIIT,56,1110.7142857142858,1563.6363636363637,1100,3,0,0,0,0,0,0,2,0,1,1,0,9,0,0,6,13,2,0,2,34,0,10,1,0,0,6,18,1,19,11,13,7,6,0,0,0,0,0,0,0,0
India,shalvi07,0,7,LNMIIT,11,1036.3636363636363,1550.0,1000,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,8,0,0,0,0,0,0,1,1,3,6,1,0,0,1,0,0,0,0,0,0,0
India,rahv017,0,6,LNMIIT,8,912.5,1200.0,800,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,5,0,1,0,0,0,1,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0
India,visuvasi,0,6,LNMIIT,15,986.6666666666666,1600.0,800,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,4,0,0,0,7,1,2,0,0,0,0,4,0,11,0,2,0,1,1,0,0,0,0,0,0,0
India,hereisprabhat,0,13,LNMIIT,21,971.4285714285714,1225.0,1000,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,2,6,0,0,0,10,0,1,0,0,0,0,4,1,10,8,3,0,0,0,0,0,0,0,0,0,0
India,sinhashubham95,29,85,"BIT, Mesra",242,1308.6776859504132,1870.8333333333333,1300,38,2,1,3,0,2,5,21,0,6,17,3,46,4,1,19,57,9,0,20,135,11,28,7,0,5,36,54,11,40,50,53,34,32,19,9,4,1,0,0,0,0
India,skull_crusher,5,59,"BIT, Mesra",360,1472.7777777777778,2081.9444444444443,1400,81,10,4,12,0,7,11,29,1,5,40,2,69,6,3,30,64,32,6,38,168,23,50,18,1,13,27,88,12,31,59,62,63,54,47,22,13,4,5,0,0,0
India,mak_0111,1,41,"BIT, Mesra",240,1400.8333333333333,2031.25,1300,43,4,3,10,0,2,6,19,1,5,20,4,32,5,5,24,52,14,2,23,123,10,30,11,1,5,19,46,13,37,38,48,25,36,26,20,7,1,2,0,0,0
India,amandeep727720,24,41,"BIT, Mesra",239,1518.4100418410042,2221.276595744681,1500,40,2,3,9,1,3,6,19,0,10,15,3,37,5,2,15,65,20,1,29,82,8,16,11,1,4,29,67,12,27,30,46,25,41,21,22,14,11,2,0,0,0
India,mohitbindal,0,14,"BIT, Mesra",111,1545.045045045045,2272.7272727272725,1500,36,5,3,6,0,3,6,14,0,1,11,1,11,1,2,7,14,5,1,19,47,9,18,6,1,1,10,18,5,7,18,19,18,15,12,9,4,6,3,0,0,0
India,droidkid,0,52,"BIT, Mesra",345,1603.768115942029,2208.695652173913,1600,81,3,12,25,4,8,16,36,1,7,32,5,65,8,3,21,81,17,3,38,145,21,45,18,0,3,56,82,23,27,35,48,43,54,58,47,17,10,6,0,0,0
India,drapz13,0,14,"BIT, Mesra",71,1326.7605633802816,1807.142857142857,1200,8,3,0,1,0,0,4,3,1,2,2,0,18,2,1,11,18,2,0,6,36,1,10,1,0,0,8,18,2,10,15,15,10,14,6,0,0,0,1,0,0,0
India,Requiem_for_a_Dream,0,1,"BIT, Mesra",7,1400.0,2100.0,1300,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,3,0,1,0,3,1,1,0,1,0,0,0,0,0,0
India,AbhiTaker,1,70,"BIT, Mesra",431,1335.7308584686775,1891.860465116279,1300,65,5,6,8,0,4,15,20,1,8,47,7,89,8,2,27,73,41,1,42,220,29,44,12,1,13,41,99,20,72,76,87,76,60,34,17,4,3,2,0,0,0
India,Ricky_Saurav,0,25,"BIT, Mesra",194,1596.3917525773195,2197.3684210526317,1600,48,8,5,11,2,3,7,15,1,3,23,2,39,6,3,18,43,16,5,26,74,9,24,12,2,4,21,49,6,9,19,25,40,35,29,20,10,4,1,2,0,0
India,iknowirock,18,86,"BIT, Mesra",624,1352.724358974359,1842.741935483871,1300,126,5,11,17,1,3,19,54,2,15,63,5,116,11,1,50,145,54,1,53,301,24,76,23,2,21,74,133,32,76,112,138,112,114,46,18,5,2,1,0,0,0
India,nims11,1,58,"BIT, Mesra",207,1563.768115942029,2160.9756097560976,1600,33,4,6,11,1,4,10,20,2,10,18,3,50,3,3,14,44,10,1,21,100,8,24,8,1,6,29,59,16,18,21,21,42,39,26,19,16,5,0,0,0,0
India,rohitnandani3118,0,36,"BIT, Mesra",98,1274.4897959183672,1694.7368421052631,1300,9,2,2,3,0,1,4,4,1,2,3,0,16,0,1,3,29,1,1,1,64,1,14,3,1,0,7,27,3,11,23,29,19,11,4,1,0,0,0,0,0,0
India,allcodeAC,1,4,"BIT, Mesra",27,1337.037037037037,1920.0,1400,4,0,0,1,0,2,1,3,0,1,2,0,2,0,0,5,10,1,0,4,15,1,0,2,0,1,7,5,2,7,2,4,6,3,2,3,0,0,0,0,0,0
India,goldflake,0,31,"BIT, Mesra",447,1368.0089485458614,1922.4719101123596,1300,94,5,5,8,0,2,9,43,1,7,36,3,73,11,3,56,94,42,2,40,214,19,42,21,3,15,49,92,19,59,82,90,75,72,37,23,5,2,1,1,0,0
India,Heartbreak_Kid,0,27,"BIT, Mesra",285,1442.8070175438597,2033.3333333333333,1400,71,5,5,10,1,4,5,26,2,7,33,2,44,5,4,21,55,21,0,40,121,24,38,14,1,8,32,66,13,23,50,59,48,42,33,16,8,4,1,1,0,0
India,puneetrai04,-3,37,"BIT, Mesra",134,1232.8358208955224,1715.3846153846155,1200,7,0,0,0,0,2,3,7,1,4,8,3,30,2,0,9,30,7,0,4,75,5,13,3,0,2,20,25,3,28,27,37,20,14,5,3,0,0,0,0,0,0
India,CODOPEDIAC3,0,35,"BIT, Mesra",158,1428.4810126582279,2025.8064516129032,1400,19,6,4,3,2,0,2,6,1,19,12,6,28,2,3,13,40,6,3,12,74,3,16,5,0,9,16,30,21,20,19,35,28,21,16,14,3,1,1,0,0,0
India,krototype,8,29,"BIT, Mesra",225,1354.6666666666667,1824.4444444444443,1300,64,1,4,5,1,1,10,23,1,3,13,1,39,2,1,19,53,11,1,20,96,9,29,16,2,4,29,55,18,27,32,57,42,45,14,4,3,0,1,0,0,0
India,real_flash,0,35,"BIT, Mesra",230,1435.6521739130435,1976.0869565217392,1400,52,3,9,9,1,2,8,28,0,7,22,1,48,4,6,23,57,15,1,28,97,18,19,13,1,7,25,41,14,27,35,38,29,49,29,17,6,0,0,0,0,0
India,HR1212,0,53,"BIT, Mesra",403,1231.2655086848636,1688.75,1200,29,4,5,19,0,3,8,19,2,9,28,4,76,3,0,33,96,16,0,14,237,4,48,8,0,7,42,82,17,85,87,87,74,46,21,3,0,0,0,0,0,0
India,sciencepal,2,36,"BIT, Mesra",143,1230.06993006993,1692.857142857143,1200,9,0,1,3,0,0,2,13,1,4,6,1,30,2,0,6,40,4,0,6,81,1,13,6,0,1,24,20,12,27,36,31,25,17,3,3,0,1,0,0,0,0
India,vinaylodha24,0,8,"BIT, Mesra",56,1726.7857142857142,2245.4545454545455,1800,15,1,2,7,1,0,2,3,0,2,11,1,8,1,3,3,7,4,2,10,11,9,9,1,0,1,4,9,2,5,3,3,6,9,8,13,6,3,0,0,0,0
